cell_id,p_hotspot_next
4014.0_38.0,0.613997483019752
4044.0_38.0,0.6132076078367527
4074.0_98.0,0.6130544040531712
4019.0_123.0,0.6115563534028613
4099.0_183.0,0.6102384070056347
4044.0_53.0,0.6100639037718749
4039.0_83.0,0.6092363288650094
4034.0_88.0,0.6085744573337161
4069.0_173.0,0.6083081747425534
3974.0_353.0,0.6081896325743494
4079.0_98.0,0.6081686058840117
4019.0_263.0,0.6065405200046848
4054.0_93.0,0.6062823814479393
3964.0_148.0,0.5962521899474754
4029.0_88.0,0.5959632558298933
4029.0_23.0,0.5945580108172197
3979.0_348.0,0.5911880344832898
3999.0_233.0,0.5886142917105458
3949.0_343.0,0.5857591775599591
3949.0_143.0,0.5851156795331436
3979.0_123.0,0.5843759566934691
3974.0_128.0,0.5829332871060842
4024.0_128.0,0.5819868017391184
3939.0_148.0,0.5816996810924036
3994.0_128.0,0.5812603480142208
3944.0_168.0,0.5791145578487682
3904.0_198.0,0.5789047652046603
3984.0_128.0,0.5783366930677446
3969.0_133.0,0.578129720057836
3974.0_183.0,0.5775732759181815
3904.0_218.0,0.577544342497326
3964.0_183.0,0.5768008467629802
4034.0_33.0,0.5759736841407259
3959.0_118.0,0.5751832043009807
3929.0_173.0,0.5748930085369907
3939.0_193.0,0.5748292356855531
3939.0_178.0,0.5747039231400356
3939.0_133.0,0.5745523610466017
3954.0_118.0,0.574432610588265
3939.0_213.0,0.574308411929297
3964.0_198.0,0.5741307665411227
3974.0_133.0,0.5733834821664859
3969.0_208.0,0.5731160401863643
3974.0_363.0,0.572190416357701
4029.0_143.0,0.5714978085866704
4074.0_153.0,0.5714122947114125
3969.0_178.0,0.5713516298040453
4049.0_143.0,0.5713498622013098
3894.0_253.0,0.5712816895148153
3894.0_238.0,0.5710837606862782
4004.0_148.0,0.5707875729229707
3979.0_158.0,0.570525599016009
3974.0_188.0,0.570375598519359
4034.0_153.0,0.5703292844581473
4054.0_233.0,0.5697985567355239
4049.0_118.0,0.5697622422757682
3979.0_178.0,0.5696078317112704
3959.0_223.0,0.5694301440979376
4034.0_143.0,0.569046246539867
4069.0_138.0,0.5689876074405996
3934.0_233.0,0.5689089862885894
4064.0_173.0,0.5688363860765234
4059.0_118.0,0.5684415652284406
3994.0_158.0,0.5681073871448673
3934.0_243.0,0.5678412145870646
4024.0_148.0,0.5676796749980092
4099.0_113.0,0.5674935938870642
4029.0_163.0,0.5671707892029826
4019.0_113.0,0.5670097183922673
4044.0_28.0,0.566974466383353
4054.0_158.0,0.5669315274661585
4024.0_143.0,0.5666067464196559
4059.0_203.0,0.5665829533190369
4064.0_23.0,0.5665640246794085
3999.0_53.0,0.5664431778592779
4044.0_108.0,0.5663154270924455
3954.0_238.0,0.5662681171957736
4019.0_148.0,0.566110662527754
4039.0_153.0,0.5659160705239759
3994.0_148.0,0.5656693716500287
3919.0_273.0,0.5656568954127953
3964.0_118.0,0.5654331560583246
3974.0_193.0,0.5654046089659226
4059.0_208.0,0.565376685931519
4079.0_43.0,0.5648995198586995
4009.0_173.0,0.564763655892241
4069.0_158.0,0.5645311527266451
4049.0_113.0,0.5645233617338649
3984.0_93.0,0.5641897991732842
4039.0_198.0,0.5639720259110191
4079.0_188.0,0.5638527868733028
4059.0_138.0,0.5632763914342179
4059.0_38.0,0.5630559683532129
4014.0_148.0,0.5629096602669825
4079.0_93.0,0.5628253120579764
4024.0_108.0,0.5627119161057155
3954.0_243.0,0.5626494460337836
4099.0_168.0,0.5625922865149254
4069.0_128.0,0.562560117685152
3929.0_243.0,0.5622952531877594
4074.0_193.0,0.5622836488697923
4089.0_158.0,0.5622535371353298
4099.0_108.0,0.5622515408071446
4009.0_138.0,0.5621272138462939
3969.0_118.0,0.562017111354683
4009.0_213.0,0.5619948636074655
4009.0_153.0,0.5619700493975437
4049.0_158.0,0.5619621444132481
4034.0_138.0,0.5619480328752571
4069.0_148.0,0.5618711419622574
4019.0_188.0,0.5618039128735395
4074.0_218.0,0.5617049391712045
3974.0_208.0,0.5615740855347391
4044.0_153.0,0.5614983018899271
4084.0_113.0,0.5612682043476649
3979.0_58.0,0.5610624260653742
4089.0_173.0,0.5609688157928531
4024.0_223.0,0.5607484668551949
3974.0_98.0,0.5604425662924273
4044.0_198.0,0.5603833790568753
4079.0_213.0,0.5599815993778426
3999.0_248.0,0.5598239459426243
3984.0_223.0,0.5597911807924781
4014.0_188.0,0.5596360930434815
3974.0_198.0,0.5595618111743863
3979.0_153.0,0.5591393510497336
4044.0_143.0,0.5590677380590516
4014.0_218.0,0.5590150683893035
4024.0_88.0,0.5588875467060969
3989.0_103.0,0.5586921495018043
4084.0_158.0,0.5585542994413834
4019.0_223.0,0.5585516128196457
4069.0_218.0,0.558334382075418
3974.0_138.0,0.5583215280906864
3994.0_203.0,0.5582604348584361
4094.0_158.0,0.5581531176961894
4024.0_173.0,0.5578810760704146
4079.0_148.0,0.5576952979293627
4049.0_163.0,0.5575027404231173
4019.0_78.0,0.5573028447489442
4079.0_198.0,0.5572602765416922
4094.0_168.0,0.5570928249425335
4009.0_113.0,0.557051709583159
4014.0_138.0,0.5569273968358647
4024.0_178.0,0.5567893894256106
4034.0_193.0,0.5565685567859557
4024.0_123.0,0.5564897863077676
3919.0_243.0,0.5562804760156745
4069.0_123.0,0.5558335585259511
4019.0_203.0,0.5556967365333162
4029.0_198.0,0.5555315251246606
4054.0_243.0,0.5553890527783358
4044.0_163.0,0.5551138742474353
4084.0_133.0,0.555056655433099
3959.0_253.0,0.5543447242566423
4004.0_203.0,0.5543151254382983
4004.0_233.0,0.5541356774477739
4019.0_118.0,0.5541139339322372
4019.0_178.0,0.5534840454037327
4089.0_143.0,0.5533646954323806
3904.0_243.0,0.5532575372579732
3994.0_113.0,0.5530195519736889
4089.0_138.0,0.5527761666779802
4079.0_133.0,0.5527406571635891
3994.0_193.0,0.552721512212429
3949.0_253.0,0.5527004333063266
3999.0_198.0,0.5527001430464114
4029.0_213.0,0.5524545769998069
4024.0_198.0,0.5523129347119544
4074.0_173.0,0.5523008071217624
4039.0_203.0,0.5521829286469075
4039.0_208.0,0.5521011300305319
4049.0_188.0,0.552094811190155
4014.0_238.0,0.5517864229010139
3979.0_188.0,0.551709439186196
4039.0_188.0,0.5508877557572548
3939.0_283.0,0.55038415682151
4009.0_238.0,0.5500938491754539
3984.0_113.0,0.5500478181950141
4069.0_233.0,0.5496764886897294
4039.0_163.0,0.5495005895611152
4074.0_203.0,0.5494483407022036
4014.0_123.0,0.5493361827886454
4014.0_273.0,0.549083579873772
4094.0_153.0,0.5486210857233909
4059.0_223.0,0.5485332193747015
4039.0_243.0,0.5482694927293931
4029.0_278.0,0.5482673153968997
4049.0_168.0,0.5476807704981178
4094.0_138.0,0.5476039470680039
4094.0_183.0,0.5475920773923417
4064.0_218.0,0.5474065533586416
4014.0_248.0,0.5468912791607033
4034.0_248.0,0.5466307341543899
4074.0_58.0,0.5465567525527588
4009.0_203.0,0.5464343972529512
4029.0_223.0,0.5463878105594824
4069.0_113.0,0.5461587271804617
4029.0_268.0,0.5460882732466424
4084.0_218.0,0.5460548017227066
4034.0_203.0,0.5460280636514643
4084.0_138.0,0.5459076870009152
4054.0_203.0,0.5458759418389643
4009.0_103.0,0.5448295795201361
4089.0_213.0,0.5444745404763955
4069.0_88.0,0.5443931771225552
4069.0_178.0,0.5443895787582222
4044.0_288.0,0.5443832312838656
4039.0_238.0,0.5441971287905939
4059.0_218.0,0.5441897749908897
4004.0_258.0,0.544088303646876
4089.0_148.0,0.5440318056451906
4029.0_218.0,0.5440297500649729
4034.0_218.0,0.5438525817737141
4029.0_273.0,0.5431484607399691
4084.0_193.0,0.543043902003204
4059.0_168.0,0.5430149129918929
3999.0_288.0,0.5423097463857632
4044.0_243.0,0.5417618706143628
4039.0_233.0,0.541627132709692
4044.0_223.0,0.5399450613235608
4084.0_153.0,0.5394483463151467
4064.0_183.0,0.539263164431667
4029.0_208.0,0.538554152123289
4034.0_188.0,0.5381924227765765
3979.0_313.0,0.5378252501022489
4019.0_248.0,0.5377951422004053
4099.0_193.0,0.537775636377463
4094.0_143.0,0.5372493955062385
4094.0_203.0,0.5371277692403336
4044.0_193.0,0.5370631766419061
4024.0_203.0,0.5354939067145278
4084.0_163.0,0.5336009250886381
4089.0_113.0,0.5328283376929314
4029.0_248.0,0.528587111140003
4089.0_168.0,0.5272776206072606
4034.0_258.0,0.5267339475094518
4024.0_283.0,0.5239607051330638
4019.0_273.0,0.5230331101138114
3954.0_268.0,0.5220752989352688
3954.0_333.0,0.5213807388956855
3964.0_348.0,0.5199505135230038
3949.0_298.0,0.5179213112010658
3969.0_308.0,0.5174786212528298
3999.0_313.0,0.5172619738129645
3969.0_288.0,0.5169519951776261
3959.0_313.0,0.5115665817441555
4054.0_218.0,0.510911530613907
3959.0_298.0,0.5084759678634176
3959.0_153.0,0.5052270196333141
4009.0_273.0,0.5044323177310347
3939.0_288.0,0.5033499833182236
4019.0_268.0,0.5032023723087263
3964.0_158.0,0.5014784156392277
3929.0_198.0,0.501033048662714
3959.0_303.0,0.5006016602935354
3934.0_298.0,0.49967177035060933
4069.0_198.0,0.4996646848849567
4009.0_303.0,0.4996266357388238
3914.0_198.0,0.49923716169068544
3934.0_263.0,0.49921351326060015
3974.0_303.0,0.4991492558626049
3969.0_188.0,0.4990235228941029
3934.0_198.0,0.49786262207089615
3959.0_288.0,0.4976376978721291
3959.0_268.0,0.49734672154614035
3964.0_248.0,0.4972675532733955
3979.0_283.0,0.49710593378593193
4034.0_293.0,0.4968665281909528
3964.0_288.0,0.4966939534079202
3969.0_63.0,0.4965290725769942
3959.0_173.0,0.4964985777898714
3959.0_143.0,0.49646049634588435
3979.0_53.0,0.49611149738417015
3939.0_268.0,0.49604779701147633
4029.0_68.0,0.4956302422918756
3964.0_258.0,0.49555749541283417
3934.0_218.0,0.4955100146523947
3944.0_163.0,0.49546222654466626
3944.0_268.0,0.49538125278322104
3994.0_273.0,0.4949600186589161
3934.0_208.0,0.49454620032116836
3944.0_263.0,0.49450582822006844
4099.0_203.0,0.49416064981327174
3934.0_213.0,0.4941378580977301
3949.0_283.0,0.49350008102873755
3914.0_193.0,0.4933431159832869
3939.0_208.0,0.49300166761755937
3929.0_253.0,0.4928920702008441
3969.0_313.0,0.49270368485237315
3969.0_193.0,0.49268745322177104
4094.0_73.0,0.4924445059373384
3944.0_243.0,0.4923699542241563
3974.0_288.0,0.4923421096321961
3964.0_278.0,0.49233418020789843
3969.0_268.0,0.4919994780839034
3964.0_303.0,0.49190713154859583
3984.0_173.0,0.4917578390479011
3969.0_203.0,0.49174518917246907
3949.0_268.0,0.49163248373365775
3999.0_298.0,0.49125527526982077
3934.0_178.0,0.4906080156067765
3914.0_208.0,0.49051838961864463
4004.0_323.0,0.4903362347776876
3939.0_343.0,0.4902779753578359
3924.0_188.0,0.4900590878646554
3959.0_193.0,0.489567722449156
3944.0_223.0,0.489555717780619
4004.0_273.0,0.4892835981942229
4054.0_143.0,0.48911117383543257
3939.0_183.0,0.4890610834887453
3959.0_93.0,0.48889417746081887
3964.0_73.0,0.48887834167318667
3999.0_283.0,0.4887437463850646
4069.0_143.0,0.4887134733269877
4029.0_263.0,0.48856215661829383
4004.0_288.0,0.48855759757405515
3964.0_173.0,0.4885010885624651
3934.0_293.0,0.48849155333119576
3964.0_263.0,0.4883845515453051
4009.0_263.0,0.4883414286520684
4029.0_83.0,0.48795012358792716
3919.0_208.0,0.48768691639378214
3959.0_273.0,0.4875190563943838
4074.0_138.0,0.4874029603814147
4009.0_43.0,0.4872762366887189
3959.0_263.0,0.4871887411534161
3954.0_288.0,0.48707811927461475
3949.0_188.0,0.48700463609040473
3939.0_273.0,0.48680214914195397
3954.0_168.0,0.48671166553683615
4004.0_268.0,0.4864547009070253
3969.0_68.0,0.485457936366197
3929.0_293.0,0.4853463018029588
4039.0_93.0,0.4850949266668946
4064.0_153.0,0.48504724220777773
4039.0_63.0,0.48502354981264506
3974.0_268.0,0.48500644124892667
4009.0_168.0,0.48457660718617
3979.0_238.0,0.48411285509039675
3974.0_248.0,0.48395727477731637
3994.0_223.0,0.4839071847718241
4044.0_168.0,0.4838774730104937
4014.0_283.0,0.48376005481297807
4094.0_58.0,0.48326726436259987
4004.0_118.0,0.4832184997128766
4039.0_258.0,0.4829352260107032
4039.0_288.0,0.48276731066485257
3939.0_298.0,0.48265288073173057
3924.0_293.0,0.4825227794754204
4049.0_258.0,0.482369290298464
4029.0_48.0,0.482362561187924
3989.0_293.0,0.4820332808121975
3969.0_263.0,0.4819330386536617
4009.0_318.0,0.4817396666491906
3989.0_78.0,0.48172610672429683
3994.0_123.0,0.48126820652294106
4009.0_218.0,0.4812007905744582
3979.0_63.0,0.481192105572949
3999.0_263.0,0.480879361883917
3999.0_93.0,0.4806633360911644
3999.0_293.0,0.4806124175851807
4009.0_48.0,0.4804564470938746
4079.0_63.0,0.4802424861556722
4099.0_48.0,0.4800906350203357
3979.0_213.0,0.47997015094239626
3944.0_303.0,0.47994775895048686
3979.0_333.0,0.47971496482771203
3989.0_173.0,0.47929395329154967
4099.0_158.0,0.479043410531885
4064.0_68.0,0.4788213184577986
3954.0_303.0,0.4785742370357564
4044.0_73.0,0.4784848914878036
4039.0_223.0,0.47845778041517856
4024.0_63.0,0.47779988407660934
3984.0_258.0,0.4773916839864407
3989.0_288.0,0.47723273186807164
4034.0_238.0,0.4771665671722084
3979.0_288.0,0.4769996949725246
4064.0_73.0,0.4769370142156409
3989.0_263.0,0.4769180167912311
3989.0_128.0,0.47681058361648615
4094.0_208.0,0.47633640113182263
3974.0_333.0,0.47623808914946136
3994.0_228.0,0.47612078217082254
3989.0_228.0,0.4757414147778173
4014.0_178.0,0.47549188650416097
3984.0_218.0,0.4747644598179306
3979.0_138.0,0.4746028658876464
4004.0_138.0,0.4744509760497019
4024.0_293.0,0.47410152484211987
4099.0_128.0,0.4740468811618385
3999.0_48.0,0.4739215174897423
3999.0_83.0,0.47330742250946306
4009.0_268.0,0.4731641790152645
3974.0_63.0,0.47304690479856387
3984.0_58.0,0.4730042187562138
4049.0_208.0,0.4726987918664452
4024.0_68.0,0.4724253736360343
4084.0_173.0,0.4723392038550726
4024.0_33.0,0.47226688097019304
3994.0_233.0,0.4722366669623439
4069.0_78.0,0.4722355117197895
4024.0_233.0,0.4721390721294336
3984.0_308.0,0.472074972909907
3994.0_118.0,0.472002004885299
4024.0_58.0,0.47198323931028435
3984.0_228.0,0.47112144894623814
3979.0_218.0,0.4704600965520548
4044.0_103.0,0.47021515998811697
4029.0_228.0,0.4700990293589936
3984.0_193.0,0.46917939963002286
4059.0_83.0,0.46894231041579354
4019.0_233.0,0.46875947434763926
4019.0_38.0,0.46806734443761444
3994.0_53.0,0.4666465635485843
4024.0_263.0,0.4643135369777563
4004.0_173.0,0.4629115170101529
4024.0_53.0,0.46192100808311315
3979.0_343.0,0.4611889130228362
3969.0_348.0,0.459920071440666
3944.0_343.0,0.4588034872113505
3969.0_353.0,0.4537698909316166
3974.0_318.0,0.452743048970218
3964.0_343.0,0.4507980687010736
3979.0_368.0,0.4440583350410582
3994.0_133.0,0.4318134020004451
3984.0_138.0,0.43129430828229154
3969.0_148.0,0.43120971028188176
3939.0_143.0,0.4301729188182642
3979.0_133.0,0.4272437337464123
3949.0_278.0,0.42668797945786374
3949.0_158.0,0.42587915646879004
3944.0_273.0,0.42556615341188614
3969.0_158.0,0.4253231778138084
4029.0_133.0,0.4249216460397859
3949.0_273.0,0.42464456227913583
4014.0_293.0,0.42449873299811003
3969.0_198.0,0.42440817019849475
3964.0_138.0,0.42392199952992116
3919.0_183.0,0.42352463244199623
3964.0_203.0,0.4231742603969222
3914.0_188.0,0.42261454581118846
4019.0_153.0,0.4223514458356588
3944.0_288.0,0.4218802595446844
3949.0_168.0,0.42164214042960996
3939.0_238.0,0.42162524063476253
3934.0_193.0,0.42153513979552504
4064.0_213.0,0.4211291758396962
3914.0_203.0,0.4208359239727661
3964.0_208.0,0.4206996139816234
3999.0_308.0,0.419666516896076
3919.0_293.0,0.41907298606802446
3949.0_213.0,0.4186872153619759
3939.0_248.0,0.4186490092552461
3929.0_278.0,0.4186129254126449
3949.0_293.0,0.4184772324556399
4019.0_193.0,0.4184076612090833
4074.0_188.0,0.4183706341837866
3929.0_273.0,0.41798226715031056
3969.0_238.0,0.4179785137228343
3929.0_228.0,0.41788952883986236
3919.0_203.0,0.41783676784848045
3974.0_283.0,0.417654320044032
3939.0_233.0,0.4176283862683504
3959.0_183.0,0.41757304934442424
3949.0_173.0,0.41734309383941776
3949.0_263.0,0.4172963016652306
3999.0_303.0,0.4171958818492225
4034.0_148.0,0.41719431570473536
3954.0_143.0,0.4171452912616252
3944.0_178.0,0.4171052600060756
3984.0_318.0,0.41679471176557664
3944.0_278.0,0.4165991412956031
3944.0_293.0,0.4163601001033928
4044.0_158.0,0.416316402527597
3949.0_258.0,0.4163146471386763
4064.0_208.0,0.4162532782646951
3919.0_238.0,0.41613205528811287
3939.0_258.0,0.4161297484212745
3944.0_248.0,0.41604730167442766
4024.0_298.0,0.4158729758962737
3954.0_133.0,0.4158191113133055
3969.0_138.0,0.41567777867096484
3954.0_163.0,0.415609475350386
3989.0_298.0,0.41556920566877953
3979.0_248.0,0.41543512093918866
3959.0_233.0,0.41510209015035543
3954.0_253.0,0.41483679179422916
3924.0_193.0,0.41473713563783077
4059.0_143.0,0.4146980292085189
3984.0_233.0,0.4146580951316155
3989.0_313.0,0.41458295585041477
3939.0_263.0,0.41455388540208976
3979.0_258.0,0.4145185915034524
3974.0_238.0,0.4144477651502956
3909.0_243.0,0.414433792749024
3954.0_273.0,0.41427783206419105
3994.0_298.0,0.4142208808697329
3994.0_308.0,0.41421235519586397
3999.0_278.0,0.413983131893224
3954.0_278.0,0.4134723666625222
3969.0_248.0,0.41343582540137147
3989.0_163.0,0.41328334688192
3974.0_278.0,0.41324778713343224
3974.0_273.0,0.41301081302816584
3949.0_208.0,0.41286624586318016
3969.0_273.0,0.4128130950488886
3984.0_303.0,0.4126670020036117
3969.0_258.0,0.4124606966155934
4019.0_238.0,0.4123597141493672
3959.0_283.0,0.41212416453452416
3969.0_228.0,0.41206066100910077
3969.0_303.0,0.4119895121719756
4034.0_268.0,0.41198475577453253
3974.0_173.0,0.4119644422252419
3914.0_278.0,0.4117556959428055
3999.0_143.0,0.41163923435650024
3969.0_243.0,0.4115879014123755
3989.0_238.0,0.41157190341160416
4004.0_248.0,0.41137575026339185
4009.0_198.0,0.4112963971354348
3974.0_253.0,0.41121311068866745
4014.0_303.0,0.41103581114371834
3969.0_283.0,0.4109732627933617
3979.0_303.0,0.41096321368173416
3919.0_278.0,0.41072490156040464
3984.0_248.0,0.41069444698893287
3984.0_148.0,0.41061170631400784
3939.0_188.0,0.41042030763174214
4029.0_293.0,0.4104195356062016
3929.0_303.0,0.41037503671322834
3939.0_243.0,0.4101832472907721
3989.0_158.0,0.409456007065488
4054.0_253.0,0.40945509052226925
4019.0_218.0,0.409370058837106
3944.0_283.0,0.40935533642460314
3979.0_278.0,0.4090224964649176
4024.0_268.0,0.40892109842052393
4009.0_228.0,0.40889570822710986
3989.0_93.0,0.4088740553645356
4074.0_208.0,0.40877841795480846
3939.0_278.0,0.40873376197233696
3919.0_213.0,0.4085792690922101
3989.0_248.0,0.4084107778859923
4079.0_158.0,0.4083579617076629
3909.0_273.0,0.4083410298641765
3929.0_203.0,0.40825434891872453
3969.0_218.0,0.4082489402543488
3999.0_223.0,0.40824165457270584
3924.0_228.0,0.4081250680889698
4034.0_253.0,0.4081023067645281
3954.0_293.0,0.408062689206657
3969.0_278.0,0.4080364552099592
3989.0_283.0,0.40796088872673864
3949.0_288.0,0.40789620430734747
3934.0_303.0,0.407853937125292
3999.0_203.0,0.40774956593382
3994.0_303.0,0.4077180162690794
3969.0_163.0,0.40769849724573637
4074.0_113.0,0.40767533741347856
4004.0_303.0,0.40757960650804825
4064.0_148.0,0.4074412840613643
3974.0_218.0,0.4072811894653489
3904.0_213.0,0.40726839370418966
3979.0_203.0,0.40715312529425485
3979.0_273.0,0.40714026578523416
3984.0_313.0,0.40704581035826404
4004.0_298.0,0.40694720914059235
3994.0_288.0,0.4068568744516103
3979.0_173.0,0.40679217268884477
4024.0_118.0,0.4067904027552686
3979.0_338.0,0.4066345861118199
3964.0_243.0,0.40662748618096256
4054.0_208.0,0.4065814520373591
3954.0_298.0,0.4065401886931689
3964.0_298.0,0.4063308264220312
3969.0_253.0,0.40632329614501217
4059.0_228.0,0.4062952792340874
3944.0_298.0,0.4062430645493308
3974.0_153.0,0.4061251184271559
4059.0_188.0,0.40599437258874754
4009.0_308.0,0.40578739368539013
3934.0_183.0,0.40573849320936567
4059.0_178.0,0.4057081926623982
4089.0_198.0,0.40564897734700706
3944.0_208.0,0.4054550309727895
3964.0_338.0,0.4053461244009266
3929.0_223.0,0.4053143398495765
3979.0_253.0,0.4051796896406948
3989.0_243.0,0.40515470288591465
3924.0_288.0,0.40504830850807394
3914.0_213.0,0.40499406540688176
3944.0_173.0,0.4049070250526692
4029.0_288.0,0.4047173179136683
3954.0_283.0,0.404620335756364
3919.0_198.0,0.4044342469868408
3934.0_173.0,0.40442582380055825
4009.0_248.0,0.4043607745506521
4014.0_288.0,0.40414514258835027
4064.0_58.0,0.40406136203195725
3979.0_298.0,0.4040502497986066
4014.0_298.0,0.4039465608760642
3949.0_303.0,0.4037739323896701
4059.0_58.0,0.403760170187288
3894.0_243.0,0.40368177233597574
3989.0_168.0,0.4036250901762352
4029.0_243.0,0.4036176078742402
3994.0_283.0,0.40349893622144833
3909.0_198.0,0.40329205606191265
3999.0_323.0,0.40290714742966305
3994.0_268.0,0.4027481994629853
4049.0_228.0,0.4026642383011126
3894.0_248.0,0.4026253105940615
3944.0_218.0,0.4025593804721796
3949.0_218.0,0.40239055555720227
3924.0_223.0,0.4023201920326502
3939.0_173.0,0.4021079616726283
3929.0_213.0,0.40208946527873385
4099.0_178.0,0.4020573117866994
4049.0_233.0,0.4015334459413046
3979.0_128.0,0.4014821880294048
4099.0_188.0,0.40144070049571046
3984.0_323.0,0.40117146053365876
4029.0_103.0,0.40104218334890207
3949.0_228.0,0.4008556091087859
3929.0_188.0,0.40036447686516535
3989.0_223.0,0.40029921279720954
3949.0_223.0,0.40026969561911796
4044.0_118.0,0.40012735835369845
3939.0_203.0,0.39993826984710173
3954.0_193.0,0.39991131089772836
3984.0_238.0,0.39985183496750193
4009.0_123.0,0.3998360177882101
4039.0_73.0,0.3998187089021086
4049.0_173.0,0.39944537249043727
4004.0_68.0,0.39943568125131096
4044.0_98.0,0.3994317499135365
3954.0_263.0,0.3992517905168536
4029.0_238.0,0.399053157566793
4019.0_243.0,0.3989312814503414
4039.0_193.0,0.39882719569321995
3954.0_308.0,0.39871531964733004
3984.0_283.0,0.3985766464201574
3989.0_318.0,0.39836344158863146
4034.0_223.0,0.3982385067073988
4054.0_223.0,0.39822388301762507
4089.0_188.0,0.3979238670204274
3989.0_308.0,0.3978061030652679
3964.0_273.0,0.3977877947761172
4099.0_143.0,0.3977869655974317
4069.0_163.0,0.39774587074120527
3924.0_263.0,0.3977262953589104
3984.0_178.0,0.3976895219188154
3964.0_333.0,0.39762885393600816
4009.0_63.0,0.3973048225148152
4044.0_133.0,0.39723558733538245
3984.0_288.0,0.39711961941383467
4049.0_283.0,0.3966465737189331
3984.0_183.0,0.3966089067541959
4034.0_123.0,0.3963694482409009
4039.0_268.0,0.3962546780856652
3924.0_268.0,0.3955526908998389
3944.0_253.0,0.3954050902545582
3974.0_358.0,0.39483051836713445
3919.0_263.0,0.3948206833805612
3934.0_238.0,0.3948179922860265
4009.0_118.0,0.39472330896889374
3964.0_308.0,0.39461636848761844
4079.0_113.0,0.39453773326361785
3989.0_113.0,0.3944851915987447
4059.0_193.0,0.39430560354131966
4044.0_138.0,0.3941894152579826
4034.0_168.0,0.39412991744141096
4024.0_238.0,0.3939755195884617
4054.0_173.0,0.393934084118975
4079.0_168.0,0.3938296384848934
4034.0_183.0,0.39371438188583613
3984.0_273.0,0.39363982320269864
4009.0_163.0,0.3934915724944872
4094.0_163.0,0.3933183380712049
3964.0_268.0,0.3931884708901305
4094.0_198.0,0.39308876216049543
3994.0_253.0,0.39286651059070576
4044.0_233.0,0.39272217646252755
3984.0_278.0,0.39259360701500334
3934.0_248.0,0.3925134697023043
3939.0_303.0,0.39250579289435
4074.0_143.0,0.39242872540775176
4004.0_308.0,0.3917692373968982
3989.0_193.0,0.39149538466459
4019.0_288.0,0.3914881523516776
4039.0_113.0,0.39137130624608824
3999.0_273.0,0.3909757846564931
3959.0_343.0,0.3909185241778245
3959.0_293.0,0.39090552497973724
3964.0_283.0,0.39044331296193713
3974.0_343.0,0.39042492925977706
4044.0_128.0,0.39017229942211173
4079.0_228.0,0.39011264566987375
4034.0_273.0,0.3899039423682481
3994.0_48.0,0.38989408517472757
4079.0_203.0,0.38984877162735376
4024.0_43.0,0.3897911745686274
4099.0_138.0,0.38974480876063317
3979.0_308.0,0.3896765150300054
4004.0_163.0,0.3896390560973328
4024.0_248.0,0.3888705808104689
3969.0_318.0,0.38880150135992936
3994.0_213.0,0.38875649602379714
3974.0_328.0,0.38867163357531404
4004.0_318.0,0.38862402812000374
4044.0_228.0,0.3883932740317076
3914.0_288.0,0.3876358436845795
3984.0_188.0,0.3875693984089736
4044.0_58.0,0.38712018683609856
4004.0_88.0,0.3868633367127545
3994.0_173.0,0.3868396281050635
4074.0_178.0,0.3865715675701068
4069.0_203.0,0.3865608475877884
3909.0_248.0,0.38632700272207
3929.0_288.0,0.38622911390041015
3994.0_278.0,0.38601686417749076
3924.0_298.0,0.3860141931734643
4029.0_58.0,0.3857969160265328
4004.0_313.0,0.3856876795827223
3964.0_128.0,0.38535186321131165
3989.0_53.0,0.38528261900905403
3984.0_328.0,0.38527069110403067
4024.0_273.0,0.38521981366788516
4014.0_73.0,0.3850429098925
3994.0_293.0,0.38482286514651537
4014.0_233.0,0.38404104611077194
4044.0_208.0,0.38349951457096887
4074.0_223.0,0.38306003544933287
4009.0_253.0,0.3830351195298795
3969.0_128.0,0.3829052773951501
3989.0_178.0,0.3827887484360894
4014.0_88.0,0.38270669996013323
3939.0_323.0,0.3826809154318132
4019.0_303.0,0.3825107562166018
3984.0_298.0,0.3825039831267352
3979.0_323.0,0.38242439890160873
3909.0_288.0,0.3820809275799062
3999.0_43.0,0.38179703469547777
3994.0_313.0,0.38156635445886283
4034.0_213.0,0.38120343892039993
3959.0_318.0,0.38095183037527386
3939.0_328.0,0.38036080072358747
3969.0_323.0,0.380319026141347
4094.0_148.0,0.3788275254833008
4024.0_73.0,0.37865632961053514
3949.0_338.0,0.3765616399898905
3939.0_313.0,0.3762884697324915
4004.0_253.0,0.3755736219209242
3969.0_343.0,0.37460161822955496
3959.0_278.0,0.3741590762341163
4014.0_308.0,0.3734192358636665
3949.0_318.0,0.3719972784374412
3954.0_323.0,0.3712237532788403
3974.0_293.0,0.3705992643758681
3939.0_318.0,0.36752377010731313
3959.0_338.0,0.3644289372882592
3974.0_338.0,0.3624628457132646
4049.0_248.0,0.3615499381823698
3974.0_348.0,0.35712188888398594
3964.0_323.0,0.3569617939550081
3944.0_323.0,0.3520246155382624
3954.0_138.0,0.3478875474827141
3944.0_138.0,0.34719508567214075
3944.0_148.0,0.345188113171655
3949.0_138.0,0.34500416879537027
4024.0_258.0,0.3445577252320471
3909.0_208.0,0.3444835198874446
3939.0_163.0,0.34436751423370415
3969.0_153.0,0.3442844763758164
3984.0_118.0,0.343732243859534
3949.0_133.0,0.34354550362195374
3944.0_133.0,0.34327845526853396
3959.0_73.0,0.3431702374605721
