cell_id,p_hotspot_next,mid_date,mobility_count,anomaly_prob_norm
3904.0_248.0,0.3224665992758011,2015-01-01,,
3984.0_208.0,0.3225292494275363,2015-01-01,,
4059.0_68.0,0.3225916762601054,2015-01-01,,
4009.0_283.0,0.3197513084802224,2015-01-01,,
3949.0_153.0,0.3255047795182517,2015-01-01,,
4014.0_183.0,0.3257185543679398,2015-01-01,,
4054.0_133.0,0.3295592811720597,2015-01-01,,
3984.0_158.0,0.3296172400523958,2015-01-01,,
4029.0_128.0,0.3297716146654242,2015-01-01,,
4069.0_208.0,0.3299932405304711,2015-01-01,,
3999.0_58.0,0.3300643159781381,2015-01-01,,
3929.0_268.0,0.3301238238565498,2015-01-01,,
3919.0_258.0,0.3301360848419915,2015-01-01,,
3899.0_238.0,0.3301611065992772,2015-01-01,,
3954.0_188.0,0.3302482909573532,2015-01-01,,
4059.0_153.0,0.3302685419391697,2015-01-01,,
4014.0_143.0,0.3305127115425135,2015-01-01,,
4039.0_108.0,0.3306000325926434,2015-01-01,,
3914.0_258.0,0.330819012972467,2015-01-01,,
4054.0_128.0,0.3308999389258465,2015-01-01,,
4074.0_148.0,0.3312079589520399,2015-01-01,,
4034.0_158.0,0.3315104640848127,2015-01-01,,
3969.0_173.0,0.3317623258038714,2015-01-01,,
3899.0_213.0,0.331788700363527,2015-01-01,,
3939.0_228.0,0.3318507266992875,2015-01-01,,
4059.0_113.0,0.3320148419900245,2015-01-01,,
4064.0_188.0,0.332246789236735,2015-01-01,,
3919.0_193.0,0.3323634041320812,2015-01-01,,
4024.0_158.0,0.332592085188798,2015-01-01,,
4029.0_153.0,0.3331746348159291,2015-01-01,,
3964.0_178.0,0.333319472186964,2015-01-01,,
3979.0_223.0,0.3292681762011037,2015-01-01,,
4054.0_163.0,0.3256070470396797,2015-01-01,,
3959.0_188.0,0.3291216289567627,2015-01-01,,
3914.0_243.0,0.3289539233832729,2015-01-01,,
3979.0_228.0,0.3261478582578727,2015-01-01,,
3959.0_128.0,0.326156930348766,2015-01-01,,
3959.0_133.0,0.3261778235897313,2015-01-01,,
4014.0_133.0,0.3262782647324742,2015-01-01,,
3979.0_243.0,0.3262990483121465,2015-01-01,,
4039.0_178.0,0.3265014740661448,2015-01-01,,
4004.0_53.0,0.3265923039287036,2015-01-01,,
3974.0_158.0,0.3269684386536808,2015-01-01,,
3954.0_233.0,0.3272014519178699,2015-01-01,,
3914.0_253.0,0.3272042419419722,2015-01-01,,
4014.0_213.0,0.327461057553864,2015-01-01,,
3949.0_178.0,0.32748846049185,2015-01-01,,
3999.0_118.0,0.3275339858038935,2015-01-01,,
3899.0_253.0,0.3276645478855995,2015-01-01,,
4024.0_193.0,0.3276732669507105,2015-01-01,,
3999.0_148.0,0.3276786762978983,2015-01-01,,
4069.0_188.0,0.3278027036971383,2015-01-01,,
3939.0_253.0,0.3278556668686017,2015-01-01,,
4059.0_213.0,0.3280594614017454,2015-01-01,,
3959.0_243.0,0.3280604058860694,2015-01-01,,
3904.0_233.0,0.3281969385086442,2015-01-01,,
3909.0_228.0,0.3285457273162172,2015-01-01,,
3954.0_173.0,0.3285655282477291,2015-01-01,,
4044.0_203.0,0.3287739105792816,2015-01-01,,
4019.0_138.0,0.3289447968681282,2015-01-01,,
3954.0_88.0,0.3289577232122413,2015-01-01,,
4019.0_133.0,0.3333630146783007,2015-01-01,,
4074.0_93.0,0.3195918802420169,2015-01-01,,
4099.0_133.0,0.3194246773759275,2015-01-01,,
3944.0_313.0,0.2942774992760339,2015-01-01,,
3939.0_338.0,0.295239309040803,2015-01-01,,
3944.0_308.0,0.2963701262463177,2015-01-01,,
3974.0_203.0,0.2970053057817679,2015-01-01,,
3969.0_328.0,0.2972256725875553,2015-01-01,,
4069.0_93.0,0.2989821233866477,2015-01-01,,
3994.0_323.0,0.2995578800692539,2015-01-01,,
3934.0_328.0,0.3000727282049586,2015-01-01,,
4034.0_198.0,0.3002002775967369,2015-01-01,,
3939.0_308.0,0.3014081589050623,2015-01-01,,
4024.0_288.0,0.3026899136502717,2015-01-01,,
4024.0_208.0,0.3027655213172729,2015-01-01,,
4099.0_213.0,0.3028979773921169,2015-01-01,,
3979.0_268.0,0.3039311154250306,2015-01-01,,
3984.0_263.0,0.3051023187371501,2015-01-01,,
3984.0_293.0,0.305287362187536,2015-01-01,,
3964.0_318.0,0.3060630311384456,2015-01-01,,
4044.0_253.0,0.3067310933268856,2015-01-01,,
3979.0_193.0,0.3070529632059237,2015-01-01,,
4034.0_288.0,0.3079380063306288,2015-01-01,,
3969.0_333.0,0.3082001559818741,2015-01-01,,
4049.0_108.0,0.3086508017736063,2015-01-01,,
4034.0_208.0,0.3087585729564877,2015-01-01,,
4044.0_238.0,0.3088742707748714,2015-01-01,,
3979.0_318.0,0.309005369248029,2015-01-01,,
4074.0_158.0,0.2914518309670755,2015-01-01,,
4029.0_203.0,0.3090936167787988,2015-01-01,,
3944.0_333.0,0.2912335913929023,2015-01-01,,
4009.0_313.0,0.2890104133565067,2015-01-01,,
3944.0_338.0,0.2536717541221635,2015-01-01,,
3954.0_338.0,0.2547439400978859,2015-01-01,,
3959.0_328.0,0.2654717687605453,2015-01-01,,
4034.0_243.0,0.2669783784280987,2015-01-01,,
3934.0_333.0,0.2719408377040056,2015-01-01,,
3934.0_338.0,0.2737707028173354,2015-01-01,,
3964.0_328.0,0.2740058205146741,2015-01-01,,
3944.0_318.0,0.2742592987968421,2015-01-01,,
3949.0_313.0,0.2751456120352583,2015-01-01,,
4034.0_228.0,0.2752613733934987,2015-01-01,,
3939.0_333.0,0.2768044346288661,2015-01-01,,
3954.0_318.0,0.278264289312288,2015-01-01,,
4099.0_153.0,0.2798565771776575,2015-01-01,,
3959.0_308.0,0.2804806344553885,2015-01-01,,
3949.0_328.0,0.2811269006489417,2015-01-01,,
3949.0_323.0,0.2822606070539149,2015-01-01,,
3954.0_328.0,0.2825551408050814,2015-01-01,,
4004.0_278.0,0.283566533129398,2015-01-01,,
3949.0_333.0,0.2838918707392567,2015-01-01,,
3989.0_328.0,0.2857123232654454,2015-01-01,,
3959.0_323.0,0.2872382606194952,2015-01-01,,
3944.0_328.0,0.2876962015184827,2015-01-01,,
3979.0_328.0,0.2879175476591332,2015-01-01,,
3974.0_323.0,0.2880156481074687,2015-01-01,,
3954.0_313.0,0.2883129855969528,2015-01-01,,
3949.0_308.0,0.2904691247372641,2015-01-01,,
4034.0_178.0,0.3194755625028183,2015-01-01,,
4014.0_158.0,0.309732385498653,2015-01-01,,
4044.0_273.0,0.3098567884015019,2015-01-01,,
3969.0_233.0,0.3162221053087486,2015-01-01,,
4044.0_23.0,0.316283219118028,2015-01-01,,
3914.0_293.0,0.3164391802501051,2015-01-01,,
4089.0_193.0,0.3164903872909422,2015-01-01,,
4069.0_223.0,0.3165242992006862,2015-01-01,,
4089.0_153.0,0.3165835974709355,2015-01-01,,
4054.0_168.0,0.3166371553843832,2015-01-01,,
4069.0_168.0,0.3166572272928782,2015-01-01,,
4019.0_158.0,0.3166679560682109,2015-01-01,,
3989.0_58.0,0.3166872192303879,2015-01-01,,
3934.0_258.0,0.3170972427610999,2015-01-01,,
4049.0_253.0,0.3172589815345286,2015-01-01,,
4044.0_213.0,0.3172863660624457,2015-01-01,,
4019.0_128.0,0.3174792379365206,2015-01-01,,
4074.0_163.0,0.3176384834271596,2015-01-01,,
4044.0_268.0,0.3177708300700377,2015-01-01,,
3989.0_303.0,0.3181074793934844,2015-01-01,,
4004.0_223.0,0.3182846333389432,2015-01-01,,
3914.0_273.0,0.3182915768877098,2015-01-01,,
4004.0_208.0,0.3185782576600572,2015-01-01,,
3989.0_188.0,0.3187148444281637,2015-01-01,,
4029.0_193.0,0.3187490223905549,2015-01-01,,
4054.0_213.0,0.3187965904982388,2015-01-01,,
3999.0_103.0,0.3190283905309237,2015-01-01,,
4019.0_208.0,0.3192665202239693,2015-01-01,,
4039.0_273.0,0.3160318198267151,2015-01-01,,
4024.0_243.0,0.3097628450294119,2015-01-01,,
3994.0_108.0,0.3160096245856181,2015-01-01,,
4039.0_33.0,0.3156644553758745,2015-01-01,,
4039.0_213.0,0.310302258396652,2015-01-01,,
3954.0_248.0,0.3106854037060246,2015-01-01,,
3979.0_263.0,0.3107613125814938,2015-01-01,,
3929.0_298.0,0.3110374999854633,2015-01-01,,
3934.0_273.0,0.3114973392071068,2015-01-01,,
4004.0_263.0,0.3115424150509829,2015-01-01,,
3999.0_243.0,0.3123246669494014,2015-01-01,,
4014.0_278.0,0.3123555747006213,2015-01-01,,
4004.0_58.0,0.3125854688125699,2015-01-01,,
4019.0_213.0,0.3126896401756013,2015-01-01,,
3974.0_258.0,0.3134379769253155,2015-01-01,,
3969.0_298.0,0.3136341016176641,2015-01-01,,
4099.0_148.0,0.3136563871441849,2015-01-01,,
3919.0_288.0,0.3138681190749127,2015-01-01,,
3944.0_258.0,0.3138750313055298,2015-01-01,,
4019.0_228.0,0.3139672590950708,2015-01-01,,
3994.0_318.0,0.3141400598287283,2015-01-01,,
4029.0_183.0,0.3142811742669681,2015-01-01,,
3964.0_313.0,0.3144430300279486,2015-01-01,,
4009.0_38.0,0.3144675001707636,2015-01-01,,
4064.0_63.0,0.314553223751977,2015-01-01,,
4064.0_168.0,0.3147775716904007,2015-01-01,,
3974.0_298.0,0.3151589731020713,2015-01-01,,
4024.0_213.0,0.3153444556833044,2015-01-01,,
4014.0_198.0,0.315420764054544,2015-01-01,,
3999.0_318.0,0.3156976122431004,2015-01-01,,
4019.0_203.0,0.5556967365333162,2015-01-01,,
3949.0_238.0,0.3335036166822213,2015-01-01,,
3969.0_123.0,0.3342916508573899,2015-01-01,,
3959.0_293.0,0.3909055249797372,2015-01-01,,
3959.0_343.0,0.3909185241778245,2015-01-01,,
3999.0_273.0,0.3909757846564931,2015-01-01,,
4039.0_113.0,0.3913713062460882,2015-01-01,,
4019.0_288.0,0.3914881523516776,2015-01-01,,
3989.0_193.0,0.39149538466459,2015-01-01,,
4004.0_308.0,0.3917692373968982,2015-01-01,,
4074.0_143.0,0.3924287254077517,2015-01-01,,
3939.0_303.0,0.39250579289435,2015-01-01,,
3934.0_248.0,0.3925134697023043,2015-01-01,,
3984.0_278.0,0.3925936070150033,2015-01-01,,
4044.0_233.0,0.3927221764625275,2015-01-01,,
3994.0_253.0,0.3928665105907057,2015-01-01,,
4094.0_198.0,0.3930887621604954,2015-01-01,,
3964.0_268.0,0.3931884708901305,2015-01-01,,
4094.0_163.0,0.3933183380712049,2015-01-01,,
4009.0_163.0,0.3934915724944872,2015-01-01,,
3984.0_273.0,0.3936398232026986,2015-01-01,,
4034.0_183.0,0.3937143818858361,2015-01-01,,
4079.0_168.0,0.3938296384848934,2015-01-01,,
4054.0_173.0,0.393934084118975,2015-01-01,,
4024.0_238.0,0.3939755195884617,2015-01-01,,
4034.0_168.0,0.3941299174414109,2015-01-01,,
4044.0_138.0,0.3941894152579826,2015-01-01,,
4059.0_193.0,0.3943056035413196,2015-01-01,,
3964.0_283.0,0.3904433129619371,2015-01-01,,
3989.0_113.0,0.3944851915987447,2015-01-01,,
3974.0_343.0,0.390424929259777,2015-01-01,,
4079.0_228.0,0.3901126456698737,2015-01-01,,
4029.0_58.0,0.3857969160265328,2015-01-01,,
3924.0_298.0,0.3860141931734643,2015-01-01,,
3994.0_278.0,0.3860168641774907,2015-01-01,,
3929.0_288.0,0.3862291139004101,2015-01-01,,
3909.0_248.0,0.38632700272207,2015-01-01,,
4069.0_203.0,0.3865608475877884,2015-01-01,,
4074.0_178.0,0.3865715675701068,2015-01-01,,
3994.0_173.0,0.3868396281050635,2015-01-01,,
4004.0_88.0,0.3868633367127545,2015-01-01,,
4044.0_58.0,0.3871201868360985,2015-01-01,,
3984.0_188.0,0.3875693984089736,2015-01-01,,
3914.0_288.0,0.3876358436845795,2015-01-01,,
4044.0_228.0,0.3883932740317076,2015-01-01,,
4004.0_318.0,0.3886240281200037,2015-01-01,,
3974.0_328.0,0.388671633575314,2015-01-01,,
3994.0_213.0,0.3887564960237971,2015-01-01,,
3969.0_318.0,0.3888015013599293,2015-01-01,,
4024.0_248.0,0.3888705808104689,2015-01-01,,
4004.0_163.0,0.3896390560973328,2015-01-01,,
3979.0_308.0,0.3896765150300054,2015-01-01,,
4099.0_138.0,0.3897448087606331,2015-01-01,,
4024.0_43.0,0.3897911745686274,2015-01-01,,
4079.0_203.0,0.3898487716273537,2015-01-01,,
3994.0_48.0,0.3898940851747275,2015-01-01,,
4034.0_273.0,0.3899039423682481,2015-01-01,,
4044.0_128.0,0.3901722994221117,2015-01-01,,
4004.0_313.0,0.3856876795827223,2015-01-01,,
4079.0_113.0,0.3945377332636178,2015-01-01,,
4009.0_118.0,0.3947233089688937,2015-01-01,,
4044.0_98.0,0.3994317499135365,2015-01-01,,
4004.0_68.0,0.3994356812513109,2015-01-01,,
4049.0_173.0,0.3994453724904372,2015-01-01,,
4039.0_73.0,0.3998187089021086,2015-01-01,,
4009.0_123.0,0.3998360177882101,2015-01-01,,
3984.0_238.0,0.3998518349675019,2015-01-01,,
3954.0_193.0,0.3999113108977283,2015-01-01,,
3939.0_203.0,0.3999382698471017,2015-01-01,,
4044.0_118.0,0.4001273583536984,2015-01-01,,
3949.0_223.0,0.4002696956191179,2015-01-01,,
3989.0_223.0,0.4002992127972095,2015-01-01,,
3929.0_188.0,0.4003644768651653,2015-01-01,,
3949.0_228.0,0.4008556091087859,2015-01-01,,
4029.0_103.0,0.401042183348902,2015-01-01,,
3984.0_323.0,0.4011714605336587,2015-01-01,,
4099.0_188.0,0.4014407004957104,2015-01-01,,
3979.0_128.0,0.4014821880294048,2015-01-01,,
4049.0_233.0,0.4015334459413046,2015-01-01,,
4099.0_178.0,0.4020573117866994,2015-01-01,,
3929.0_213.0,0.4020894652787338,2015-01-01,,
3939.0_173.0,0.4021079616726283,2015-01-01,,
3924.0_223.0,0.4023201920326502,2015-01-01,,
3949.0_218.0,0.4023905555572022,2015-01-01,,
3944.0_218.0,0.4025593804721796,2015-01-01,,
3894.0_248.0,0.4026253105940615,2015-01-01,,
3954.0_263.0,0.3992517905168536,2015-01-01,,
3964.0_308.0,0.3946163684876184,2015-01-01,,
4029.0_238.0,0.399053157566793,2015-01-01,,
4039.0_193.0,0.3988271956932199,2015-01-01,,
3934.0_238.0,0.3948179922860265,2015-01-01,,
3919.0_263.0,0.3948206833805612,2015-01-01,,
3974.0_358.0,0.3948305183671344,2015-01-01,,
3944.0_253.0,0.3954050902545582,2015-01-01,,
3924.0_268.0,0.3955526908998389,2015-01-01,,
4039.0_268.0,0.3962546780856652,2015-01-01,,
4034.0_123.0,0.3963694482409009,2015-01-01,,
3984.0_183.0,0.3966089067541959,2015-01-01,,
4049.0_283.0,0.3966465737189331,2015-01-01,,
3984.0_288.0,0.3971196194138346,2015-01-01,,
4044.0_133.0,0.3972355873353824,2015-01-01,,
4009.0_63.0,0.3973048225148152,2015-01-01,,
3964.0_333.0,0.3976288539360081,2015-01-01,,
3984.0_178.0,0.3976895219188154,2015-01-01,,
3924.0_263.0,0.3977262953589104,2015-01-01,,
4069.0_163.0,0.3977458707412052,2015-01-01,,
4099.0_143.0,0.3977869655974317,2015-01-01,,
3964.0_273.0,0.3977877947761172,2015-01-01,,
3989.0_308.0,0.3978061030652679,2015-01-01,,
4089.0_188.0,0.3979238670204274,2015-01-01,,
4054.0_223.0,0.398223883017625,2015-01-01,,
4034.0_223.0,0.3982385067073988,2015-01-01,,
3989.0_318.0,0.3983634415886314,2015-01-01,,
3984.0_283.0,0.3985766464201574,2015-01-01,,
3954.0_308.0,0.39871531964733,2015-01-01,,
4019.0_243.0,0.3989312814503414,2015-01-01,,
3924.0_243.0,0.3335529321517665,2015-01-01,,
3964.0_128.0,0.3853518632113116,2015-01-01,,
3984.0_328.0,0.3852706911040306,2015-01-01,,
3919.0_188.0,0.3376830054207902,2015-01-01,,
3899.0_243.0,0.3378623087576279,2015-01-01,,
3969.0_183.0,0.3378650129682199,2015-01-01,,
3919.0_233.0,0.3378715123388258,2015-01-01,,
3904.0_208.0,0.3380759058105377,2015-01-01,,
3899.0_248.0,0.3382617870647609,2015-01-01,,
3909.0_223.0,0.3383077434146537,2015-01-01,,
3904.0_203.0,0.3383084330225471,2015-01-01,,
3914.0_233.0,0.3384068151618608,2015-01-01,,
3929.0_193.0,0.3384325379422024,2015-01-01,,
3914.0_223.0,0.3386328844314096,2015-01-01,,
3954.0_183.0,0.3388930857778275,2015-01-01,,
3944.0_153.0,0.338985059598926,2015-01-01,,
4034.0_128.0,0.3389939319694866,2015-01-01,,
3894.0_223.0,0.3390753067029931,2015-01-01,,
3934.0_228.0,0.3393735994965079,2015-01-01,,
3899.0_218.0,0.3394356245961168,2015-01-01,,
3894.0_228.0,0.3395688801292053,2015-01-01,,
3899.0_208.0,0.3397436174980509,2015-01-01,,
3964.0_133.0,0.3399216283930811,2015-01-01,,
3919.0_228.0,0.3402021369474922,2015-01-01,,
3974.0_123.0,0.3402305526809545,2015-01-01,,
3909.0_218.0,0.3407625933075827,2015-01-01,,
3904.0_223.0,0.3410290856865606,2015-01-01,,
4064.0_143.0,0.3411988970561035,2015-01-01,,
3929.0_233.0,0.3376556977105228,2015-01-01,,
3939.0_223.0,0.3414299577670596,2015-01-01,,
3909.0_213.0,0.3376480357910312,2015-01-01,,
3899.0_233.0,0.3374248712739027,2015-01-01,,
4024.0_153.0,0.3345378332940406,2015-01-01,,
3984.0_48.0,0.3345407062346428,2015-01-01,,
4049.0_133.0,0.3345525227310588,2015-01-01,,
4099.0_208.0,0.3347235711025822,2015-01-01,,
3944.0_213.0,0.3349021693535734,2015-01-01,,
3944.0_238.0,0.3349414886591204,2015-01-01,,
3974.0_113.0,0.3349649918762482,2015-01-01,,
3959.0_228.0,0.3349979056035825,2015-01-01,,
4009.0_53.0,0.3350100376848411,2015-01-01,,
3964.0_228.0,0.3350294757960095,2015-01-01,,
3929.0_208.0,0.3354143290512466,2015-01-01,,
3914.0_238.0,0.3354513745319344,2015-01-01,,
3909.0_238.0,0.3354746841176845,2015-01-01,,
3949.0_233.0,0.3358275277695957,2015-01-01,,
3959.0_168.0,0.3360486445455407,2015-01-01,,
3939.0_158.0,0.3360777700648872,2015-01-01,,
3894.0_233.0,0.3361016562302988,2015-01-01,,
3959.0_178.0,0.3361623884302472,2015-01-01,,
3974.0_178.0,0.3365866999090564,2015-01-01,,
3944.0_228.0,0.3366854100553033,2015-01-01,,
3899.0_228.0,0.3368449347517085,2015-01-01,,
4039.0_148.0,0.3369210347109867,2015-01-01,,
3984.0_168.0,0.3369534855480882,2015-01-01,,
3909.0_203.0,0.3369765866797962,2015-01-01,,
3904.0_228.0,0.3373840748410692,2015-01-01,,
3899.0_223.0,0.3375416733687718,2015-01-01,,
3989.0_53.0,0.385282619009054,2015-01-01,,
3924.0_233.0,0.3416244673375247,2015-01-01,,
3939.0_218.0,0.341842605705442,2015-01-01,,
3939.0_313.0,0.3762884697324915,2015-01-01,,
3949.0_338.0,0.3765616399898905,2015-01-01,,
4024.0_73.0,0.3786563296105351,2015-01-01,,
4094.0_148.0,0.3788275254833008,2015-01-01,,
3969.0_323.0,0.380319026141347,2015-01-01,,
3939.0_328.0,0.3803608007235874,2015-01-01,,
3959.0_318.0,0.3809518303752738,2015-01-01,,
4034.0_213.0,0.3812034389203999,2015-01-01,,
3994.0_313.0,0.3815663544588628,2015-01-01,,
3999.0_43.0,0.3817970346954777,2015-01-01,,
3909.0_288.0,0.3820809275799062,2015-01-01,,
3979.0_323.0,0.3824243989016087,2015-01-01,,
3984.0_298.0,0.3825039831267352,2015-01-01,,
4019.0_303.0,0.3825107562166018,2015-01-01,,
3939.0_323.0,0.3826809154318132,2015-01-01,,
4014.0_88.0,0.3827066999601332,2015-01-01,,
3989.0_178.0,0.3827887484360894,2015-01-01,,
3969.0_128.0,0.3829052773951501,2015-01-01,,
4009.0_253.0,0.3830351195298795,2015-01-01,,
4074.0_223.0,0.3830600354493328,2015-01-01,,
4044.0_208.0,0.3834995145709688,2015-01-01,,
4014.0_233.0,0.3840410461107719,2015-01-01,,
3994.0_293.0,0.3848228651465153,2015-01-01,,
4014.0_73.0,0.3850429098925,2015-01-01,,
4024.0_273.0,0.3852198136678851,2015-01-01,,
4004.0_253.0,0.3755736219209242,2015-01-01,,
3964.0_168.0,0.341809489481271,2015-01-01,,
3969.0_343.0,0.3746016182295549,2015-01-01,,
4014.0_308.0,0.3734192358636665,2015-01-01,,
3919.0_178.0,0.342574369433321,2015-01-01,,
3924.0_218.0,0.342909974526195,2015-01-01,,
4009.0_133.0,0.343088973449584,2015-01-01,,
3959.0_73.0,0.3431702374605721,2015-01-01,,
3944.0_133.0,0.3432784552685339,2015-01-01,,
3949.0_133.0,0.3435455036219537,2015-01-01,,
3984.0_118.0,0.343732243859534,2015-01-01,,
3969.0_153.0,0.3442844763758164,2015-01-01,,
3939.0_163.0,0.3443675142337041,2015-01-01,,
3909.0_208.0,0.3444835198874446,2015-01-01,,
4024.0_258.0,0.3445577252320471,2015-01-01,,
3949.0_138.0,0.3450041687953702,2015-01-01,,
3944.0_148.0,0.345188113171655,2015-01-01,,
3944.0_138.0,0.3471950856721407,2015-01-01,,
3954.0_138.0,0.3478875474827141,2015-01-01,,
3944.0_323.0,0.3520246155382624,2015-01-01,,
3964.0_323.0,0.3569617939550081,2015-01-01,,
3974.0_348.0,0.3571218888839859,2015-01-01,,
4049.0_248.0,0.3615499381823698,2015-01-01,,
3974.0_338.0,0.3624628457132646,2015-01-01,,
3959.0_338.0,0.3644289372882592,2015-01-01,,
3939.0_318.0,0.3675237701073131,2015-01-01,,
3974.0_293.0,0.3705992643758681,2015-01-01,,
3954.0_323.0,0.3712237532788403,2015-01-01,,
3949.0_318.0,0.3719972784374412,2015-01-01,,
3959.0_278.0,0.3741590762341163,2015-01-01,,
4069.0_123.0,0.5558335585259511,2015-01-01,,
3919.0_243.0,0.5562804760156745,2015-01-01,,
4024.0_123.0,0.5564897863077676,2015-01-01,,
4009.0_83.0,0.7037750135310872,2015-01-01,,
4049.0_88.0,0.7038501261336164,2015-01-01,,
3994.0_258.0,0.7039057632542252,2015-01-01,,
4084.0_98.0,0.7039351993859225,2015-01-01,,
4059.0_198.0,0.7040658255963538,2015-01-01,,
3994.0_178.0,0.7041300454569834,2015-01-01,,
4014.0_173.0,0.7041532063008781,2015-01-01,,
4074.0_78.0,0.7041538509571063,2015-01-01,,
4054.0_63.0,0.7041635128651832,2015-01-01,,
4019.0_168.0,0.7045087464711985,2015-01-01,,
3984.0_98.0,0.7045805978638587,2015-01-01,,
4094.0_98.0,0.7046625829756787,2015-01-01,,
4034.0_283.0,0.7047006319365952,2015-01-01,,
4084.0_88.0,0.7047344652757856,2015-01-01,,
3989.0_258.0,0.7048091690595785,2015-01-01,,
4089.0_208.0,0.7048109627073615,2015-01-01,,
4064.0_128.0,0.7049618805677931,2015-01-01,,
4069.0_28.0,0.7050191013939963,2015-01-01,,
4054.0_98.0,0.7050621045414041,2015-01-01,,
4039.0_78.0,0.705236938537315,2015-01-01,,
3999.0_88.0,0.7052658502276837,2015-01-01,,
4099.0_53.0,0.7053173186588653,2015-01-01,,
3984.0_108.0,0.705339441613382,2015-01-01,,
3969.0_98.0,0.7053804012251214,2015-01-01,,
4019.0_53.0,0.7055178633363505,2015-01-01,,
4074.0_53.0,0.7037430424980503,2015-01-01,,
4029.0_73.0,0.7055843221533659,2015-01-01,,
4019.0_88.0,0.7037277300632112,2015-01-01,,
4009.0_193.0,0.7035817982708149,2015-01-01,,
3979.0_108.0,0.7009751839281673,2015-01-01,,
4024.0_48.0,0.7009801046179137,2015-01-01,,
4029.0_53.0,0.7011091821701905,2015-01-01,,
3979.0_78.0,0.7011309353287801,2015-01-01,,
4044.0_248.0,0.7011506689139704,2015-01-01,,
4079.0_48.0,0.7012133620813125,2015-01-01,,
4064.0_43.0,0.701231283535162,2015-01-01,,
3999.0_228.0,0.7012634451940272,2015-01-01,,
4039.0_48.0,0.7015229323062029,2015-01-01,,
4049.0_53.0,0.7016865099200634,2015-01-01,,
4034.0_53.0,0.7017542954576786,2015-01-01,,
4099.0_103.0,0.7017585275795878,2015-01-01,,
4089.0_48.0,0.7018389041461475,2015-01-01,,
4089.0_43.0,0.7019810567427314,2015-01-01,,
4004.0_218.0,0.7022412845918359,2015-01-01,,
4039.0_253.0,0.7024143760022522,2015-01-01,,
4029.0_283.0,0.7025823247059844,2015-01-01,,
4059.0_88.0,0.7026964478945945,2015-01-01,,
4009.0_88.0,0.7028805293756841,2015-01-01,,
3994.0_88.0,0.7030498268248124,2015-01-01,,
4054.0_48.0,0.703064151078271,2015-01-01,,
3999.0_178.0,0.7032217224987682,2015-01-01,,
4059.0_63.0,0.7032729158717501,2015-01-01,,
4079.0_128.0,0.7033198853141848,2015-01-01,,
4064.0_38.0,0.7034353572668679,2015-01-01,,
4004.0_193.0,0.7035843278677433,2015-01-01,,
4044.0_63.0,0.700815238176969,2015-01-01,,
4084.0_183.0,0.7058456291674479,2015-01-01,,
4004.0_143.0,0.7059056149709223,2015-01-01,,
4014.0_83.0,0.7077710366670036,2015-01-01,,
3919.0_253.0,0.7077996468386125,2015-01-01,,
3999.0_123.0,0.7078640247685968,2015-01-01,,
4089.0_128.0,0.7079162947978457,2015-01-01,,
4084.0_103.0,0.7079634222534612,2015-01-01,,
4059.0_243.0,0.7081044604836519,2015-01-01,,
4079.0_88.0,0.7081605085068852,2015-01-01,,
3999.0_163.0,0.7082054255117425,2015-01-01,,
3974.0_68.0,0.7083995329134025,2015-01-01,,
4049.0_28.0,0.7085640864481333,2015-01-01,,
4084.0_48.0,0.708597867962007,2015-01-01,,
3979.0_93.0,0.7086940316260076,2015-01-01,,
4054.0_38.0,0.708717783070404,2015-01-01,,
4024.0_188.0,0.7087743414863305,2015-01-01,,
4054.0_183.0,0.7087874710715443,2015-01-01,,
4089.0_73.0,0.7088005655070332,2015-01-01,,
3989.0_273.0,0.7088118204084654,2015-01-01,,
4099.0_58.0,0.7090353140237737,2015-01-01,,
4064.0_138.0,0.709083528833477,2015-01-01,,
4034.0_98.0,0.7091434647468577,2015-01-01,,
4024.0_38.0,0.7091514290081239,2015-01-01,,
4019.0_93.0,0.7092116161990463,2015-01-01,,
4094.0_48.0,0.70943717771454,2015-01-01,,
4039.0_168.0,0.7094499939661895,2015-01-01,,
4074.0_38.0,0.7094613903721141,2015-01-01,,
4059.0_43.0,0.7077547668160531,2015-01-01,,
4054.0_103.0,0.7058620396871579,2015-01-01,,
4054.0_83.0,0.707674789169949,2015-01-01,,
4009.0_158.0,0.7076266846115101,2015-01-01,,
3989.0_108.0,0.7059127471026164,2015-01-01,,
4089.0_123.0,0.7059785425614062,2015-01-01,,
4079.0_183.0,0.7060511218133015,2015-01-01,,
4029.0_38.0,0.7060821268601715,2015-01-01,,
4019.0_183.0,0.7061339611689574,2015-01-01,,
3994.0_188.0,0.7063860373469831,2015-01-01,,
3999.0_193.0,0.7063950469889051,2015-01-01,,
4064.0_28.0,0.7063967517116895,2015-01-01,,
4064.0_108.0,0.7064399313163022,2015-01-01,,
4009.0_78.0,0.7064610796492683,2015-01-01,,
4074.0_48.0,0.7066875530393185,2015-01-01,,
4099.0_83.0,0.7066919945637848,2015-01-01,,
4054.0_68.0,0.7067499435054031,2015-01-01,,
4094.0_88.0,0.7067580190142297,2015-01-01,,
4014.0_63.0,0.7071045641542258,2015-01-01,,
3989.0_68.0,0.7071063704795011,2015-01-01,,
4049.0_23.0,0.7071982196469193,2015-01-01,,
4059.0_173.0,0.707319125736643,2015-01-01,,
4064.0_103.0,0.7073229006840624,2015-01-01,,
4044.0_93.0,0.7073425249625824,2015-01-01,,
